Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion,Hour(delivery),Hour(order),products.Price (INR),diff-order-delivery,Month Name,Revenue,Calculated Column 1
344,C020,28,5,29-08-2023,17:06:22,03-09-2023,06:28:07,Tiruvottiyur,Raksha Bandhan,6,17,1778,5,August,8890,Tuesday
347,C034,34,2,29-08-2023,09:46:21,08-09-2023,08:37:09,Shimoga,Raksha Bandhan,8,9,1335,10,August,2670,Tuesday
352,C080,28,1,23-08-2023,23:49:45,02-09-2023,09:14:52,Bellary,Raksha Bandhan,9,23,1778,10,August,1778,Wednesday
353,C089,55,2,21-08-2023,09:43:27,24-08-2023,14:12:14,Korba,Raksha Bandhan,14,9,1904,3,August,3808,Monday
358,C040,55,1,20-08-2023,16:53:29,25-08-2023,13:30:37,Secunderabad,Raksha Bandhan,13,16,1904,5,August,1904,Sunday
377,C013,55,4,26-08-2023,08:34:06,31-08-2023,11:47:09,Ghaziabad,Raksha Bandhan,11,8,1904,5,August,7616,Saturday
401,C089,9,5,29-08-2023,19:53:33,04-09-2023,07:19:07,Bharatpur,Raksha Bandhan,7,19,1605,6,August,8025,Tuesday
404,C055,21,5,22-08-2023,07:55:20,24-08-2023,22:27:19,South Dumdum,Raksha Bandhan,22,7,1561,2,August,7805,Tuesday
406,C049,55,4,25-08-2023,15:59:17,02-09-2023,06:23:53,Srikakulam,Raksha Bandhan,6,15,1904,8,August,7616,Friday
413,C050,59,5,22-08-2023,05:32:17,30-08-2023,20:21:11,Amritsar,Raksha Bandhan,20,5,811,8,August,4055,Tuesday
418,C069,64,3,24-08-2023,13:17:22,01-09-2023,11:37:10,Karimnagar,Raksha Bandhan,11,13,1878,8,August,5634,Thursday
422,C044,53,2,20-08-2023,03:03:58,29-08-2023,04:05:39,Eluru,Raksha Bandhan,4,3,1672,9,August,3344,Sunday
429,C007,9,5,22-08-2023,22:46:57,31-08-2023,12:43:52,Bahraich,Raksha Bandhan,12,22,1605,9,August,8025,Tuesday
430,C045,27,2,27-08-2023,07:20:30,31-08-2023,10:03:32,Rourkela,Raksha Bandhan,10,7,548,4,August,1096,Sunday
435,C017,53,4,22-08-2023,17:27:30,27-08-2023,12:35:14,Mira-Bhayandar,Raksha Bandhan,12,17,1672,5,August,6688,Tuesday
437,C010,55,1,24-08-2023,06:30:47,27-08-2023,22:56:38,Uluberia,Raksha Bandhan,22,6,1904,3,August,1904,Thursday
438,C037,34,2,26-08-2023,09:27:17,27-08-2023,03:18:31,Tadepalligudem,Raksha Bandhan,3,9,1335,1,August,2670,Saturday
453,C032,27,2,21-08-2023,10:11:39,31-08-2023,12:28:21,Varanasi,Raksha Bandhan,12,10,548,10,August,1096,Monday
465,C029,55,5,23-08-2023,23:46:12,26-08-2023,13:29:11,Madurai,Raksha Bandhan,13,23,1904,3,August,9520,Wednesday
467,C056,53,1,28-08-2023,14:18:44,02-09-2023,15:20:11,Gandhidham,Raksha Bandhan,15,14,1672,5,August,1672,Monday
483,C007,59,2,28-08-2023,06:25:03,31-08-2023,05:06:02,Pallavaram,Raksha Bandhan,5,6,811,3,August,1622,Monday
488,C025,21,4,28-08-2023,22:13:30,29-08-2023,05:26:49,Nizamabad,Raksha Bandhan,5,22,1561,1,August,6244,Monday
497,C081,64,2,29-08-2023,20:14:01,01-09-2023,04:42:56,Alwar,Raksha Bandhan,4,20,1878,3,August,3756,Tuesday
499,C031,59,1,27-08-2023,12:09:20,02-09-2023,10:03:32,Ichalkaranji,Raksha Bandhan,10,12,811,6,August,811,Sunday
503,C020,34,1,29-08-2023,20:45:45,06-09-2023,07:49:54,Dehri,Raksha Bandhan,7,20,1335,8,August,1335,Tuesday
506,C058,55,4,27-08-2023,08:52:04,02-09-2023,11:43:24,Thrissur,Raksha Bandhan,11,8,1904,6,August,7616,Sunday
528,C001,27,3,27-08-2023,05:01:16,30-08-2023,17:03:43,Tirunelveli,Raksha Bandhan,17,5,548,3,August,1644,Sunday
529,C013,64,2,25-08-2023,15:47:28,28-08-2023,14:05:18,Madurai,Raksha Bandhan,14,15,1878,3,August,3756,Friday
531,C029,28,5,29-08-2023,13:32:08,07-09-2023,08:43:11,Dehradun,Raksha Bandhan,8,13,1778,9,August,8890,Tuesday
536,C048,59,3,25-08-2023,15:14:52,30-08-2023,11:13:10,Kota,Raksha Bandhan,11,15,811,5,August,2433,Friday
545,C083,9,5,20-08-2023,01:54:52,26-08-2023,08:07:19,Ratlam,Raksha Bandhan,8,1,1605,6,August,8025,Sunday
549,C021,64,1,22-08-2023,19:29:43,01-09-2023,02:29:10,Erode,Raksha Bandhan,2,19,1878,10,August,1878,Tuesday
558,C091,64,3,22-08-2023,00:42:58,25-08-2023,00:24:52,Muzaffarpur,Raksha Bandhan,0,0,1878,3,August,5634,Tuesday
569,C027,53,2,28-08-2023,14:00:43,04-09-2023,17:56:22,Purnia,Raksha Bandhan,17,14,1672,7,August,3344,Monday
576,C074,53,4,20-08-2023,07:04:37,26-08-2023,08:01:59,Aurangabad,Raksha Bandhan,8,7,1672,6,August,6688,Sunday
584,C089,34,2,23-08-2023,07:39:30,27-08-2023,16:10:28,Eluru,Raksha Bandhan,16,7,1335,4,August,2670,Wednesday
586,C068,64,5,27-08-2023,21:04:38,04-09-2023,16:30:39,Bilaspur,Raksha Bandhan,16,21,1878,8,August,9390,Sunday
599,C004,34,1,21-08-2023,19:32:24,24-08-2023,12:13:52,Naihati,Raksha Bandhan,12,19,1335,3,August,1335,Monday
608,C030,55,5,28-08-2023,20:30:15,01-09-2023,07:14:20,Etawah,Raksha Bandhan,7,20,1904,4,August,9520,Monday
611,C056,28,2,22-08-2023,21:17:50,28-08-2023,03:27:30,Latur,Raksha Bandhan,3,21,1778,6,August,3556,Tuesday
615,C020,28,3,25-08-2023,21:11:09,01-09-2023,06:10:16,Allahabad,Raksha Bandhan,6,21,1778,7,August,5334,Friday
621,C070,64,3,20-08-2023,07:17:03,28-08-2023,01:32:49,Ahmedabad,Raksha Bandhan,1,7,1878,8,August,5634,Sunday
624,C024,53,5,29-08-2023,09:19:59,01-09-2023,08:29:54,Ambala,Raksha Bandhan,8,9,1672,3,August,8360,Tuesday
629,C032,28,5,27-08-2023,09:09:01,04-09-2023,15:31:23,Sangli-Miraj & Kupwad,Raksha Bandhan,15,9,1778,8,August,8890,Sunday
636,C067,53,2,25-08-2023,07:18:26,02-09-2023,03:33:45,Panipat,Raksha Bandhan,3,7,1672,8,August,3344,Friday
640,C089,59,3,23-08-2023,06:16:51,31-08-2023,19:07:21,Bathinda,Raksha Bandhan,19,6,811,8,August,2433,Wednesday
647,C069,21,5,25-08-2023,17:00:25,26-08-2023,01:29:04,Anantapuram,Raksha Bandhan,1,17,1561,1,August,7805,Friday
652,C032,21,2,28-08-2023,19:41:09,03-09-2023,00:01:31,Phagwara,Raksha Bandhan,0,19,1561,6,August,3122,Monday
654,C019,64,2,29-08-2023,04:53:15,02-09-2023,00:41:13,Jhansi,Raksha Bandhan,0,4,1878,4,August,3756,Tuesday
658,C061,21,3,22-08-2023,20:54:56,31-08-2023,08:54:06,Srikakulam,Raksha Bandhan,8,20,1561,9,August,4683,Tuesday
668,C009,55,2,21-08-2023,10:09:53,30-08-2023,16:32:49,Ajmer,Raksha Bandhan,16,10,1904,9,August,3808,Monday
683,C024,27,3,23-08-2023,21:26:58,30-08-2023,19:25:08,Surendranagar Dudhrej,Raksha Bandhan,19,21,548,7,August,1644,Wednesday
698,C060,64,3,29-08-2023,20:44:11,06-09-2023,15:00:13,Ozhukarai,Raksha Bandhan,15,20,1878,8,August,5634,Tuesday
703,C070,53,4,23-08-2023,16:19:39,01-09-2023,06:12:05,Khammam,Raksha Bandhan,6,16,1672,9,August,6688,Wednesday
704,C061,55,4,29-08-2023,02:27:10,30-08-2023,13:36:34,Jalgaon,Raksha Bandhan,13,2,1904,1,August,7616,Tuesday
709,C016,53,5,29-08-2023,04:38:05,07-09-2023,17:29:15,Kolkata,Raksha Bandhan,17,4,1672,9,August,8360,Tuesday
726,C044,34,2,21-08-2023,19:10:31,31-08-2023,18:54:28,Hindupur,Raksha Bandhan,18,19,1335,10,August,2670,Monday
730,C097,59,1,22-08-2023,02:04:03,25-08-2023,22:39:30,Sangli-Miraj & Kupwad,Raksha Bandhan,22,2,811,3,August,811,Tuesday
731,C083,59,5,25-08-2023,12:01:20,02-09-2023,11:02:31,Bulandshahr,Raksha Bandhan,11,12,811,8,August,4055,Friday
741,C072,53,5,23-08-2023,12:47:09,01-09-2023,21:37:19,Siwan,Raksha Bandhan,21,12,1672,9,August,8360,Wednesday
742,C089,53,5,24-08-2023,19:50:07,26-08-2023,15:58:06,Panchkula,Raksha Bandhan,15,19,1672,2,August,8360,Thursday
769,C029,28,2,25-08-2023,09:37:39,02-09-2023,20:10:20,Ongole,Raksha Bandhan,20,9,1778,8,August,3556,Friday
771,C056,9,2,26-08-2023,17:00:07,01-09-2023,10:54:16,Vijayanagaram,Raksha Bandhan,10,17,1605,6,August,3210,Saturday
783,C024,55,5,28-08-2023,04:31:27,29-08-2023,05:10:51,Visakhapatnam,Raksha Bandhan,5,4,1904,1,August,9520,Monday
787,C069,9,1,25-08-2023,21:42:12,27-08-2023,14:10:59,Ambarnath,Raksha Bandhan,14,21,1605,2,August,1605,Friday
788,C099,53,3,24-08-2023,04:58:58,27-08-2023,08:56:52,Durgapur,Raksha Bandhan,8,4,1672,3,August,5016,Thursday
808,C002,9,2,29-08-2023,15:36:39,30-08-2023,10:11:21,Raurkela Industrial Township,Raksha Bandhan,10,15,1605,1,August,3210,Tuesday
817,C066,21,2,28-08-2023,05:37:00,01-09-2023,22:05:03,Jalandhar,Raksha Bandhan,22,5,1561,4,August,3122,Monday
819,C052,55,5,22-08-2023,13:05:23,24-08-2023,01:32:28,Kottayam,Raksha Bandhan,1,13,1904,2,August,9520,Tuesday
820,C033,64,3,22-08-2023,05:51:43,26-08-2023,04:52:23,Hapur,Raksha Bandhan,4,5,1878,4,August,5634,Tuesday
823,C087,64,3,27-08-2023,15:23:25,01-09-2023,14:52:40,Alappuzha,Raksha Bandhan,14,15,1878,5,August,5634,Sunday
827,C086,9,1,29-08-2023,22:10:46,30-08-2023,00:51:55,Surendranagar Dudhrej,Raksha Bandhan,0,22,1605,1,August,1605,Tuesday
850,C092,21,4,23-08-2023,23:15:17,25-08-2023,10:31:01,Darbhanga,Raksha Bandhan,10,23,1561,2,August,6244,Wednesday
856,C077,21,2,27-08-2023,17:40:11,02-09-2023,16:16:50,Kanpur,Raksha Bandhan,16,17,1561,6,August,3122,Sunday
873,C027,64,4,26-08-2023,10:57:00,05-09-2023,15:45:27,Nandyal,Raksha Bandhan,15,10,1878,10,August,7512,Saturday
880,C044,34,5,29-08-2023,22:14:26,31-08-2023,04:54:50,Purnia,Raksha Bandhan,4,22,1335,2,August,6675,Tuesday
881,C015,28,4,21-08-2023,15:17:42,28-08-2023,12:59:45,New Delhi,Raksha Bandhan,12,15,1778,7,August,7112,Monday
882,C089,64,2,29-08-2023,05:32:40,08-09-2023,16:14:53,Srikakulam,Raksha Bandhan,16,5,1878,10,August,3756,Tuesday
886,C045,53,3,21-08-2023,08:23:02,25-08-2023,19:52:35,Nanded,Raksha Bandhan,19,8,1672,4,August,5016,Monday
897,C031,34,5,25-08-2023,07:53:21,01-09-2023,14:02:50,Dhule,Raksha Bandhan,14,7,1335,7,August,6675,Friday
901,C043,27,4,22-08-2023,07:55:38,27-08-2023,01:32:30,Deoghar,Raksha Bandhan,1,7,548,5,August,2192,Tuesday
908,C090,28,5,22-08-2023,15:51:25,24-08-2023,22:50:08,Ozhukarai,Raksha Bandhan,22,15,1778,2,August,8890,Tuesday
910,C066,55,4,26-08-2023,02:03:23,04-09-2023,17:03:10,Kamarhati,Raksha Bandhan,17,2,1904,9,August,7616,Saturday
912,C062,9,4,29-08-2023,03:09:59,06-09-2023,11:36:14,Ghaziabad,Raksha Bandhan,11,3,1605,8,August,6420,Tuesday
934,C022,27,5,22-08-2023,00:41:04,23-08-2023,08:38:52,Agartala,Raksha Bandhan,8,0,548,1,August,2740,Tuesday
935,C046,27,5,20-08-2023,09:38:15,29-08-2023,17:18:37,Kurnool,Raksha Bandhan,17,9,548,9,August,2740,Sunday
938,C005,59,3,29-08-2023,18:12:49,08-09-2023,01:17:33,Ratlam,Raksha Bandhan,1,18,811,10,August,2433,Tuesday
939,C084,9,4,20-08-2023,20:55:05,21-08-2023,04:36:14,Bhilai,Raksha Bandhan,4,20,1605,1,August,6420,Sunday
956,C037,34,5,29-08-2023,04:52:24,03-09-2023,14:53:28,Sagar,Raksha Bandhan,14,4,1335,5,August,6675,Tuesday
968,C002,9,2,25-08-2023,23:55:22,01-09-2023,20:24:11,Jaunpur,Raksha Bandhan,20,23,1605,7,August,3210,Friday
979,C030,9,4,28-08-2023,18:43:04,31-08-2023,20:12:58,Adoni,Raksha Bandhan,20,18,1605,3,August,6420,Monday
1000,C012,27,4,25-08-2023,01:22:43,31-08-2023,06:57:59,Tadepalligudem,Raksha Bandhan,6,1,548,6,August,2192,Friday
77,C028,42,3,05-08-2023,01:07:11,13-08-2023,16:20:52,Kanpur,All Occasions,16,1,1744,8,August,5232,Saturday
82,C038,70,3,04-08-2023,22:02:05,05-08-2023,14:08:13,Gwalior,Birthday,14,22,866,1,August,2598,Friday
165,C058,40,5,06-08-2023,13:11:16,10-08-2023,08:37:14,Lucknow,Anniversary,8,13,1923,4,August,9615,Sunday
181,C064,10,4,28-08-2023,05:55:22,06-09-2023,04:53:28,Howrah,Birthday,4,5,259,9,August,1036,Monday
193,C038,42,4,16-08-2023,23:44:29,19-08-2023,02:34:02,Nanded,All Occasions,2,23,1744,3,August,6976,Wednesday
196,C063,30,2,05-08-2023,09:37:50,13-08-2023,08:58:06,Begusarai,Anniversary,8,9,751,8,August,1502,Saturday
198,C090,24,2,27-08-2023,22:33:37,04-09-2023,01:09:50,Phagwara,Birthday,1,22,535,8,August,1070,Sunday
199,C093,70,5,16-08-2023,01:54:30,19-08-2023,16:24:59,Bareilly,Birthday,16,1,866,3,August,4330,Wednesday
268,C053,38,1,14-08-2023,07:45:59,23-08-2023,16:53:30,Katni,Birthday,16,7,562,9,August,562,Monday
284,C057,17,1,10-08-2023,16:13:04,16-08-2023,11:21:57,Aurangabad,Anniversary,11,16,1899,6,August,1899,Thursday
289,C018,30,4,29-08-2023,23:40:01,06-09-2023,02:50:06,Imphal,Anniversary,2,23,751,8,August,3004,Tuesday
300,C032,22,1,29-08-2023,19:20:05,08-09-2023,18:25:16,Tinsukia,All Occasions,18,19,1639,10,August,1639,Tuesday
310,C061,38,3,20-08-2023,12:24:22,24-08-2023,15:42:48,Bhalswa Jahangir Pur,Birthday,15,12,562,4,August,1686,Sunday
329,C095,17,3,26-08-2023,02:22:03,04-09-2023,03:08:52,Nashik,Anniversary,3,2,1899,9,August,5697,Saturday
369,C014,63,3,07-08-2023,07:23:44,15-08-2023,04:28:30,Jammu,All Occasions,4,7,1348,8,August,4044,Monday
421,C066,38,4,08-08-2023,20:16:30,12-08-2023,19:04:00,Serampore,Birthday,19,20,562,4,August,2248,Tuesday
481,C044,12,5,21-08-2023,00:00:53,25-08-2023,18:36:25,Bhiwandi,Anniversary,18,0,672,4,August,3360,Monday
489,C072,10,1,28-08-2023,22:26:56,02-09-2023,04:30:46,Kirari Suleman Nagar,Birthday,4,22,259,5,August,259,Monday
495,C007,20,1,28-08-2023,17:42:29,29-08-2023,22:51:31,Pimpri-Chinchwad,Anniversary,22,17,697,1,August,697,Monday
524,C084,45,1,15-08-2023,13:54:54,22-08-2023,12:29:47,Jalandhar,Birthday,12,13,722,7,August,722,Tuesday
530,C008,5,2,19-08-2023,10:45:21,27-08-2023,00:23:56,Delhi,All Occasions,0,10,1444,8,August,2888,Saturday
553,C084,39,2,22-08-2023,01:22:41,26-08-2023,07:43:27,Alwar,All Occasions,7,1,387,4,August,774,Tuesday
560,C019,39,2,04-08-2023,12:52:20,09-08-2023,09:50:53,Avadi,All Occasions,9,12,387,5,August,774,Friday
562,C066,24,4,09-08-2023,09:18:20,16-08-2023,01:34:07,Ranchi,Birthday,1,9,535,7,August,2140,Wednesday
692,C035,15,2,11-08-2023,07:04:55,18-08-2023,06:44:37,Tiruppur,Anniversary,6,7,1488,7,August,2976,Friday
716,C076,40,3,19-08-2023,23:18:12,26-08-2023,01:39:58,Berhampore,Anniversary,1,23,1923,7,August,5769,Saturday
764,C039,65,3,01-08-2023,19:59:36,05-08-2023,09:24:36,Berhampur,All Occasions,9,19,1895,4,August,5685,Tuesday
855,C033,57,5,07-08-2023,23:50:11,17-08-2023,20:15:43,Allahabad,Birthday,20,23,1582,10,August,7910,Monday
866,C021,15,5,10-08-2023,20:06:37,11-08-2023,08:02:41,Medininagar,Anniversary,8,20,1488,1,August,7440,Thursday
868,C099,32,1,22-08-2023,01:01:17,30-08-2023,10:09:12,Anand,Birthday,10,1,1792,8,August,1792,Tuesday
889,C050,36,3,16-08-2023,23:06:44,18-08-2023,10:05:02,Bangalore,Birthday,10,23,203,2,August,609,Wednesday
969,C004,42,4,30-08-2023,22:56:34,03-09-2023,03:22:59,Khammam,All Occasions,3,22,1744,4,August,6976,Wednesday
984,C058,65,1,03-08-2023,22:31:02,07-08-2023,16:39:11,Ballia,All Occasions,16,22,1895,4,August,1895,Thursday
48,C031,65,4,12-11-2023,20:00:30,16-11-2023,05:31:42,Delhi,All Occasions,5,20,1895,4,November,7580,Sunday
99,C050,38,3,04-11-2023,14:00:46,05-11-2023,15:44:38,Burhanpur,Birthday,15,14,562,1,November,1686,Saturday
113,C032,1,3,14-11-2023,15:30:30,23-11-2023,04:26:47,Bulandshahr,All Occasions,4,15,1935,9,November,5805,Tuesday
154,C049,45,5,21-11-2023,23:14:18,25-11-2023,02:04:59,Indore,Birthday,2,23,722,4,November,3610,Tuesday
178,C097,61,1,14-11-2023,23:04:31,16-11-2023,02:14:23,Bhilai,Anniversary,2,23,810,2,November,810,Tuesday
189,C016,57,1,19-11-2023,17:22:19,22-11-2023,13:21:54,Srikakulam,Birthday,13,17,1582,3,November,1582,Sunday
273,C047,10,2,22-11-2023,16:12:35,24-11-2023,01:52:48,Moradabad,Birthday,1,16,259,2,November,518,Wednesday
279,C067,23,4,24-11-2023,09:14:46,26-11-2023,17:51:23,Chinsurah,Anniversary,17,9,1098,2,November,4392,Friday
283,C086,23,2,23-11-2023,02:51:34,30-11-2023,18:21:40,Erode,Anniversary,18,2,1098,7,November,2196,Thursday
299,C091,8,5,08-11-2023,11:51:21,17-11-2023,13:17:51,Vellore,Anniversary,13,11,252,9,November,1260,Wednesday
303,C051,14,1,20-11-2023,06:42:57,29-11-2023,07:08:02,Narasaraopet,Birthday,7,6,1915,9,November,1915,Monday
335,C013,17,2,06-11-2023,02:09:35,08-11-2023,02:23:24,Sri Ganganagar,Anniversary,2,2,1899,2,November,3798,Monday
342,C062,36,5,03-11-2023,04:03:43,08-11-2023,16:26:16,Salem,Birthday,16,4,203,5,November,1015,Friday
348,C060,30,2,28-11-2023,20:33:37,07-12-2023,12:02:59,Kalyan-Dombivli,Anniversary,12,20,751,9,November,1502,Tuesday
363,C022,15,2,27-11-2023,19:01:01,05-12-2023,01:50:36,Bhavnagar,Anniversary,1,19,1488,8,November,2976,Monday
372,C006,25,3,08-11-2023,19:04:25,18-11-2023,18:28:46,Kamarhati,Anniversary,18,19,1202,10,November,3606,Wednesday
388,C066,36,2,10-11-2023,00:15:10,18-11-2023,10:37:06,Jalna,Birthday,10,0,203,8,November,406,Friday
393,C087,17,5,14-11-2023,11:01:18,22-11-2023,16:10:46,Solapur,Anniversary,16,11,1899,8,November,9495,Tuesday
434,C020,51,4,28-11-2023,07:23:06,29-11-2023,19:43:32,Kirari Suleman Nagar,All Occasions,19,7,1084,1,November,4336,Tuesday
534,C061,31,2,27-11-2023,03:40:16,04-12-2023,11:22:37,Naihati,All Occasions,11,3,1804,7,November,3608,Monday
541,C007,24,3,13-11-2023,05:51:09,16-11-2023,22:56:34,Sasaram,Birthday,22,5,535,3,November,1605,Monday
595,C022,51,4,08-11-2023,13:49:19,15-11-2023,04:06:31,Dhanbad,All Occasions,4,13,1084,7,November,4336,Wednesday
635,C095,67,1,12-11-2023,18:37:11,22-11-2023,07:23:32,Navi Mumbai,Anniversary,7,18,1374,10,November,1374,Sunday
653,C076,17,4,29-11-2023,13:38:07,01-12-2023,05:52:11,Bhilwara,Anniversary,5,13,1899,2,November,7596,Wednesday
655,C015,17,1,08-11-2023,21:19:04,17-11-2023,18:57:37,Jalna,Anniversary,18,21,1899,9,November,1899,Wednesday
727,C061,12,5,18-11-2023,01:37:03,22-11-2023,16:22:32,Anand,Anniversary,16,1,672,4,November,3360,Saturday
740,C004,56,4,07-11-2023,16:11:58,12-11-2023,10:07:51,Silchar,Anniversary,10,16,1272,5,November,5088,Tuesday
754,C083,51,2,01-11-2023,20:40:33,08-11-2023,22:13:13,Pimpri-Chinchwad,All Occasions,22,20,1084,7,November,2168,Wednesday
768,C087,1,1,11-11-2023,18:37:41,16-11-2023,12:19:42,Howrah,All Occasions,12,18,1935,5,November,1935,Saturday
807,C006,40,4,29-11-2023,16:20:19,09-12-2023,03:09:57,Bhopal,Anniversary,3,16,1923,10,November,7692,Wednesday
839,C072,51,4,02-11-2023,03:51:23,12-11-2023,01:49:51,Udupi,All Occasions,1,3,1084,10,November,4336,Thursday
846,C069,15,4,28-11-2023,02:47:39,02-12-2023,06:56:03,Bhalswa Jahangir Pur,Anniversary,6,2,1488,4,November,5952,Tuesday
909,C084,42,1,04-11-2023,07:43:51,08-11-2023,22:25:25,Hyderabad,All Occasions,22,7,1744,4,November,1744,Saturday
928,C012,23,3,19-11-2023,11:06:24,27-11-2023,10:16:12,Bihar Sharif,Anniversary,10,11,1098,8,November,3294,Sunday
933,C038,51,3,14-11-2023,12:17:01,23-11-2023,02:50:02,Muzaffarnagar,All Occasions,2,12,1084,9,November,3252,Tuesday
944,C024,67,4,17-11-2023,20:34:33,21-11-2023,16:40:40,Amravati,Anniversary,16,20,1374,4,November,5496,Friday
951,C024,20,1,23-11-2023,15:34:09,25-11-2023,19:03:34,Bongaigaon,Anniversary,19,15,697,2,November,697,Thursday
974,C014,17,4,04-11-2023,19:16:59,07-11-2023,16:11:27,Pallavaram,Anniversary,16,19,1899,3,November,7596,Saturday
986,C086,1,2,03-11-2023,16:41:54,05-11-2023,22:43:28,Bally,All Occasions,22,16,1935,2,November,3870,Friday
2,C019,41,2,07-11-2023,23:30:18,13-11-2023,07:16:17,Jaipur,Diwali,7,23,1977,6,November,3954,Tuesday
50,C014,41,4,09-11-2023,06:56:33,16-11-2023,10:19:22,Jamalpur,Diwali,10,6,1977,7,November,7908,Thursday
8,C097,43,3,08-11-2023,19:20:02,14-11-2023,08:44:45,Morena,Diwali,8,19,750,6,November,2250,Wednesday
22,C054,43,1,09-11-2023,01:05:28,14-11-2023,09:49:47,Tenali,Diwali,9,1,750,5,November,750,Thursday
39,C054,43,2,02-11-2023,19:25:58,04-11-2023,13:28:42,Vellore,Diwali,13,19,750,2,November,1500,Thursday
49,C020,43,1,11-11-2023,17:44:30,18-11-2023,13:49:52,Nangloi Jat,Diwali,13,17,750,7,November,750,Saturday
14,C042,60,1,08-11-2023,03:46:06,15-11-2023,12:08:02,Bilaspur,Diwali,12,3,827,7,November,827,Wednesday
17,C056,60,2,04-11-2023,11:31:33,13-11-2023,18:40:13,Kota,Diwali,18,11,827,9,November,1654,Saturday
38,C067,37,3,11-11-2023,12:30:28,14-11-2023,12:24:51,Indore,Diwali,12,12,1428,3,November,4284,Saturday
40,C066,48,4,02-11-2023,14:15:10,05-11-2023,04:29:54,Raiganj,Diwali,4,14,433,3,November,1732,Thursday
61,C058,44,2,08-11-2023,22:26:25,10-11-2023,08:08:31,Panihati,Diwali,8,22,794,2,November,1588,Wednesday
76,C054,4,1,09-11-2023,05:13:11,12-11-2023,00:34:50,Anand,Diwali,0,5,1199,3,November,1199,Thursday
90,C088,41,3,09-11-2023,20:54:16,18-11-2023,17:48:35,Shahjahanpur,Diwali,17,20,1977,9,November,5931,Thursday
97,C041,41,1,03-11-2023,20:11:32,08-11-2023,01:35:25,Bhavnagar,Diwali,1,20,1977,5,November,1977,Friday
106,C095,41,2,06-11-2023,17:55:46,08-11-2023,23:00:28,Chinsurah,Diwali,23,17,1977,2,November,3954,Monday
107,C041,4,3,06-11-2023,10:18:07,12-11-2023,14:20:21,Gorakhpur,Diwali,14,10,1199,6,November,3597,Monday
112,C023,37,3,11-11-2023,06:36:04,14-11-2023,15:50:59,Kochi,Diwali,15,6,1428,3,November,4284,Saturday
116,C009,4,3,11-11-2023,14:28:05,20-11-2023,05:25:26,Howrah,Diwali,5,14,1199,9,November,3597,Saturday
127,C051,60,4,02-11-2023,14:04:38,03-11-2023,19:25:01,Dhanbad,Diwali,19,14,827,1,November,3308,Thursday
133,C018,43,5,10-11-2023,15:51:54,16-11-2023,11:22:51,Tiruppur,Diwali,11,15,750,6,November,3750,Friday
151,C051,43,1,03-11-2023,21:42:26,10-11-2023,03:56:02,Jalna,Diwali,3,21,750,7,November,750,Friday
159,C095,43,3,09-11-2023,21:31:39,11-11-2023,04:55:56,Davanagere,Diwali,4,21,750,2,November,2250,Thursday
166,C035,4,3,07-11-2023,23:05:28,10-11-2023,06:12:46,Madanapalle,Diwali,6,23,1199,3,November,3597,Tuesday
167,C019,37,4,04-11-2023,01:26:51,07-11-2023,15:16:27,Nangloi Jat,Diwali,15,1,1428,3,November,5712,Saturday
174,C048,4,3,03-11-2023,15:39:20,13-11-2023,18:06:46,Malda,Diwali,18,15,1199,10,November,3597,Friday
183,C082,48,3,09-11-2023,18:11:41,11-11-2023,15:29:26,Bahraich,Diwali,15,18,433,2,November,1299,Thursday
190,C096,60,5,09-11-2023,12:33:49,13-11-2023,13:41:24,Darbhanga,Diwali,13,12,827,4,November,4135,Thursday
250,C086,37,5,08-11-2023,15:07:27,09-11-2023,01:32:06,Korba,Diwali,1,15,1428,1,November,7140,Wednesday
256,C065,4,5,06-11-2023,19:13:49,14-11-2023,18:05:55,Suryapet,Diwali,18,19,1199,8,November,5995,Monday
261,C041,37,3,06-11-2023,14:03:50,12-11-2023,20:17:47,Malegaon,Diwali,20,14,1428,6,November,4284,Monday
274,C078,41,5,02-11-2023,06:37:51,12-11-2023,20:53:36,Raebareli,Diwali,20,6,1977,10,November,9885,Thursday
282,C092,41,2,11-11-2023,10:20:49,19-11-2023,22:11:40,Mangalore,Diwali,22,10,1977,8,November,3954,Saturday
309,C071,60,4,10-11-2023,06:38:43,13-11-2023,05:14:33,Mangalore,Diwali,5,6,827,3,November,3308,Friday
314,C029,43,4,05-11-2023,11:48:41,15-11-2023,04:55:25,Patiala,Diwali,4,11,750,10,November,3000,Sunday
331,C023,41,5,04-11-2023,21:49:56,05-11-2023,14:13:32,Patna,Diwali,14,21,1977,1,November,9885,Saturday
349,C017,44,4,11-11-2023,03:32:37,12-11-2023,10:31:13,Junagadh,Diwali,10,3,794,1,November,3176,Saturday
360,C099,41,1,06-11-2023,03:11:57,09-11-2023,17:45:31,Belgaum,Diwali,17,3,1977,3,November,1977,Monday
364,C003,43,3,08-11-2023,06:09:01,09-11-2023,04:37:33,Satara,Diwali,4,6,750,1,November,2250,Wednesday
374,C087,4,1,07-11-2023,07:47:32,09-11-2023,22:32:44,Guna,Diwali,22,7,1199,2,November,1199,Tuesday
380,C009,60,4,08-11-2023,13:33:02,15-11-2023,23:40:37,Bidhannagar,Diwali,23,13,827,7,November,3308,Wednesday
